tanggal,kandang,lokasi,umur_minggu,populasi,mati,produksi_butir,pakan_kg,suhu_c,anomali_flag,total_telur_kg,fcr
2023-09-21,K037,Dataran Sedang,53.6,1500,0,1203,175.71,25.3,False,72.18,2.434330839567747
2023-09-22,K037,Dataran Sedang,53.7,1500,0,1203,158.64,26.7,False,72.18,2.197838736492103
2023-09-23,K037,Dataran Sedang,53.9,1500,0,1202,174.74,27.3,False,72.12,2.422906267332224
2023-09-24,K037,Dataran Sedang,54.0,1500,0,1202,174.09,29.6,False,72.12,2.4138935108153077
2023-09-25,K037,Dataran Sedang,54.1,1500,0,1201,180.06,24.7,False,72.06,2.4987510407993336
2023-09-26,K037,Dataran Sedang,54.3,1500,0,1201,164.49,26.0,False,72.06,2.2826810990840967
2023-09-27,K037,Dataran Sedang,54.4,1500,0,1201,173.77,24.6,False,72.06,2.4114626699972246
2023-09-28,K037,Dataran Sedang,54.6,1500,0,1200,158.48,26.6,False,72.0,2.201111111111111
2023-09-29,K037,Dataran Sedang,54.7,1500,0,1200,159.2,29.2,False,72.0,2.211111111111111
2023-09-30,K037,Dataran Sedang,54.9,1500,0,1199,167.71,29.5,False,71.94,2.331248262440923
2023-10-01,K037,Dataran Sedang,55.0,1500,0,1199,168.77,25.2,False,71.94,2.3459827634139563
2023-10-02,K037,Dataran Sedang,55.1,1500,0,1199,176.35,25.5,False,71.94,2.451348345843759
2023-10-03,K037,Dataran Sedang,55.3,1500,0,1198,160.67,23.9,False,71.88,2.2352531997774068
2023-10-04,K037,Dataran Sedang,55.4,1500,0,1198,166.66,26.9,False,71.88,2.3185865331107403
2023-10-05,K037,Dataran Sedang,55.6,1500,0,1197,174.77,22.9,False,71.82,2.4334447229184075
2023-10-06,K037,Dataran Sedang,55.7,1500,0,1197,167.94,24.1,False,71.82,2.338345864661654
2023-10-07,K037,Dataran Sedang,55.9,1500,0,1197,163.05,23.3,False,71.82,2.270258980785297
2023-10-08,K037,Dataran Sedang,56.0,1500,0,1196,184.47,24.7,False,71.76,2.5706521739130435
2023-10-09,K037,Dataran Sedang,56.1,1500,0,1196,170.17,23.9,False,71.76,2.3713768115942027
2023-10-10,K037,Dataran Sedang,56.3,1500,0,1195,182.73,25.5,False,71.7,2.548535564853556
2023-10-11,K037,Dataran Sedang,56.4,1500,0,1195,161.25,23.0,False,71.7,2.2489539748953975
2023-10-12,K037,Dataran Sedang,56.6,1500,0,1195,177.7,26.6,False,71.7,2.4783821478382144
2023-10-13,K037,Dataran Sedang,56.7,1500,0,1194,173.17,27.0,False,71.64,2.417225013958682
2023-10-14,K037,Dataran Sedang,56.9,1500,0,1194,172.81,26.7,False,71.64,2.4121998883305418
2023-10-15,K037,Dataran Sedang,57.0,1500,0,1193,172.8,24.8,False,71.58,2.4140821458507964
2023-10-16,K037,Dataran Sedang,57.1,1500,0,1193,164.38,24.3,False,71.58,2.296451522771724
2023-10-17,K037,Dataran Sedang,57.3,1500,0,1193,159.27,23.5,False,71.58,2.2250628667225483
2023-10-18,K037,Dataran Sedang,57.4,1500,0,1192,180.19,23.4,False,71.52,2.5194351230425056
2023-10-19,K037,Dataran Sedang,57.6,1500,0,1192,184.83,26.4,False,71.52,2.584312080536913
2023-10-20,K037,Dataran Sedang,57.7,1500,0,1191,186.85,26.2,False,71.46,2.614749510215505
2023-10-21,K037,Dataran Sedang,57.9,1500,0,1191,176.04,22.0,False,71.46,2.4634760705289676
2023-10-22,K037,Dataran Sedang,58.0,1500,0,1191,187.02,25.6,False,71.46,2.617128463476071
2023-10-23,K037,Dataran Sedang,58.1,1500,0,1190,181.6,24.0,False,71.4,2.5434173669467786
2023-10-24,K037,Dataran Sedang,58.3,1500,0,1190,158.56,27.1,False,71.4,2.2207282913165263
2023-10-25,K037,Dataran Sedang,58.4,1500,0,1189,178.88,25.8,False,71.34,2.5074292122231565
2023-10-26,K037,Dataran Sedang,58.6,1500,0,1189,162.76,26.6,False,71.34,2.2814690215867675
2023-10-27,K037,Dataran Sedang,58.7,1500,0,1189,160.99,27.0,False,71.34,2.256658256237735
2023-10-28,K037,Dataran Sedang,58.9,1500,0,1188,182.37,22.0,False,71.28,2.5585016835016834
2023-10-29,K037,Dataran Sedang,59.0,1500,0,1188,184.83,24.8,False,71.28,2.593013468013468
2023-10-30,K037,Dataran Sedang,59.1,1500,0,1187,163.58,24.6,False,71.22,2.2968267340634654
2023-10-31,K037,Dataran Sedang,59.3,1500,0,1187,159.98,23.6,False,71.22,2.2462791350744173
2023-11-01,K037,Dataran Sedang,59.4,1500,0,1187,161.41,26.1,False,71.22,2.2663577646728448
2023-11-02,K037,Dataran Sedang,59.6,1500,0,1186,182.91,23.2,False,71.16,2.5704047217537944
2023-11-03,K037,Dataran Sedang,59.7,1500,0,1186,183.07,26.7,False,71.16,2.5726531759415403
2023-11-04,K037,Dataran Sedang,59.9,1500,0,1185,169.59,22.3,False,71.1,2.385232067510549
2023-11-05,K037,Dataran Sedang,60.0,1500,0,1185,182.84,23.5,False,71.1,2.5715893108298173
2023-11-06,K037,Dataran Sedang,60.1,1500,0,1185,181.37,22.0,False,71.1,2.5509142053445855
2023-11-07,K037,Dataran Sedang,60.3,1500,0,1184,160.57,23.1,False,71.04,2.2602759009009006
2023-11-08,K037,Dataran Sedang,60.4,1500,0,1184,160.77,22.8,False,71.04,2.2630912162162162
2023-11-09,K037,Dataran Sedang,60.6,1500,0,1183,177.41,24.5,False,70.98,2.4994364609749224
2023-11-10,K037,Dataran Sedang,60.7,1500,0,1183,163.41,22.0,False,70.98,2.302197802197802
2023-11-11,K037,Dataran Sedang,60.9,1500,0,1183,176.98,25.4,False,70.98,2.4933784164553394
2023-11-12,K037,Dataran Sedang,61.0,1500,0,1182,162.16,25.6,False,70.92,2.2865200225606315
2023-11-13,K037,Dataran Sedang,61.1,1500,0,1182,177.17,25.3,False,70.92,2.498166948674563
2023-11-14,K037,Dataran Sedang,61.3,1500,0,1181,170.01,22.0,False,70.86,2.399237933954276
2023-11-15,K037,Dataran Sedang,61.4,1500,0,1181,166.17,22.5,False,70.86,2.345046570702794
2023-11-16,K037,Dataran Sedang,61.6,1500,0,1181,166.0,22.0,False,70.86,2.342647473892182
2023-11-17,K037,Dataran Sedang,61.7,1500,0,1180,169.73,22.0,False,70.8,2.3973163841807907
2023-11-18,K037,Dataran Sedang,61.9,1500,0,1180,168.68,22.4,False,70.8,2.382485875706215
2023-11-19,K037,Dataran Sedang,62.0,1500,0,1179,171.6,22.5,False,70.74,2.4257845631891435
2023-11-20,K037,Dataran Sedang,62.1,1500,0,1179,177.48,22.0,False,70.74,2.508905852417303
2023-11-21,K037,Dataran Sedang,62.3,1500,0,1179,161.38,24.0,False,70.74,2.2813118461973425
2023-11-22,K037,Dataran Sedang,62.4,1500,0,1178,180.24,25.0,False,70.68,2.5500848896434634
2023-11-23,K037,Dataran Sedang,62.6,1500,0,1178,164.21,22.9,False,70.68,2.323288058856819
2023-11-24,K037,Dataran Sedang,62.7,1500,0,1177,174.08,22.0,False,70.62,2.465024072500708
2023-11-25,K037,Dataran Sedang,62.9,1500,0,1177,171.41,22.0,False,70.62,2.4272160860945906
2023-11-26,K037,Dataran Sedang,63.0,1500,0,1177,175.96,22.0,False,70.62,2.4916454262248653
2023-11-27,K037,Dataran Sedang,63.1,1500,0,1176,166.31,22.8,False,70.56,2.357001133786848
2023-11-28,K037,Dataran Sedang,63.3,1500,0,1176,161.6,22.5,False,70.56,2.2902494331065757
2023-11-29,K037,Dataran Sedang,63.4,1500,0,1175,186.28,24.6,False,70.5,2.6422695035460992
2023-11-30,K037,Dataran Sedang,63.6,1500,0,1175,163.85,23.0,False,70.5,2.3241134751773047
2023-12-01,K037,Dataran Sedang,63.7,1500,0,1175,164.82,22.8,False,70.5,2.3378723404255317
2023-12-02,K037,Dataran Sedang,63.9,1500,0,1174,168.64,23.5,False,70.44,2.3940942646223737
2023-12-03,K037,Dataran Sedang,64.0,1500,0,1174,167.36,22.0,False,70.44,2.375922771152754
2023-12-04,K037,Dataran Sedang,64.1,1500,0,1173,176.97,23.9,False,70.38,2.5144927536231885
2023-12-05,K037,Dataran Sedang,64.3,1500,0,1173,174.78,22.0,False,70.38,2.483375959079284
2023-12-06,K037,Dataran Sedang,64.4,1500,0,1173,168.96,22.0,False,70.38,2.400682011935209
2023-12-07,K037,Dataran Sedang,64.6,1500,0,1172,171.61,24.5,False,70.32,2.4404152445961325
2023-12-08,K037,Dataran Sedang,64.7,1500,0,1172,161.7,22.0,False,70.32,2.2994880546075085
2023-12-09,K037,Dataran Sedang,64.9,1500,0,1171,166.8,26.3,False,70.26,2.3740392826643895
2023-12-10,K037,Dataran Sedang,65.0,1500,0,1087,186.5,22.0,False,65.22,2.8595522845752837
2023-12-11,K037,Dataran Sedang,65.1,1500,0,1087,164.66,22.0,False,65.22,2.524685679239497
2023-12-12,K037,Dataran Sedang,65.3,1500,0,1086,162.01,23.6,False,65.16,2.48634131368938
2023-12-13,K037,Dataran Sedang,65.4,1500,0,1085,181.69,22.0,False,65.1,2.7909370199692782
2023-12-14,K037,Dataran Sedang,65.6,1500,0,1084,182.4,23.0,False,65.04,2.8044280442804426
2023-12-15,K037,Dataran Sedang,65.7,1500,0,1083,175.93,23.6,False,64.98,2.7074484456755923
2023-12-16,K037,Dataran Sedang,65.9,1500,0,1083,167.69,24.5,False,64.98,2.580640196983687
2023-12-17,K037,Dataran Sedang,66.0,1500,0,1082,175.6,22.6,False,64.92,2.7048675292667896
2023-12-18,K037,Dataran Sedang,66.1,1500,0,1081,175.54,23.7,False,64.86,2.706444650015418
2023-12-19,K037,Dataran Sedang,66.3,1500,0,1080,180.94,24.7,False,64.8,2.792283950617284
2023-12-20,K037,Dataran Sedang,66.4,1500,0,1079,184.91,23.2,False,64.74,2.8561940067964167
2023-12-21,K037,Dataran Sedang,66.6,1500,0,1079,186.36,22.0,False,64.74,2.878591288229843
2023-12-22,K037,Dataran Sedang,66.7,1500,0,1078,169.97,22.0,False,64.68,2.6278602350030917
2023-12-23,K037,Dataran Sedang,66.9,1500,0,1077,172.99,22.5,False,64.62,2.677034973692355
2023-12-24,K037,Dataran Sedang,67.0,1500,0,1076,172.84,23.5,False,64.56,2.6771995043370507
2023-12-25,K037,Dataran Sedang,67.1,1500,0,1075,168.29,24.4,False,64.5,2.609147286821705
2023-12-26,K037,Dataran Sedang,67.3,1500,0,1075,162.55,23.5,False,64.5,2.52015503875969
2023-12-27,K037,Dataran Sedang,67.4,1500,0,1074,172.98,26.8,False,64.44,2.684357541899441
2023-12-28,K037,Dataran Sedang,67.6,1500,0,1073,159.78,22.0,False,64.38,2.4818266542404475
2023-12-29,K037,Dataran Sedang,67.7,1500,0,1072,183.76,24.4,False,64.32,2.8569651741293534
2023-12-30,K037,Dataran Sedang,67.9,1500,0,1071,174.67,25.2,False,64.26,2.7181761593526295
2023-12-31,K037,Dataran Sedang,68.0,1500,0,1071,160.56,22.3,False,64.26,2.4985994397759104
2024-01-01,K037,Dataran Sedang,68.1,1500,0,1070,183.29,22.0,False,64.2,2.854984423676012
2024-01-02,K037,Dataran Sedang,68.3,1500,0,1069,170.74,23.2,False,64.14,2.6619893981914564
2024-01-03,K037,Dataran Sedang,68.4,1500,0,1068,177.6,23.2,False,64.08,2.7715355805243447
2024-01-04,K037,Dataran Sedang,68.6,1500,0,1067,178.37,22.0,False,64.02,2.786160574820369
2024-01-05,K037,Dataran Sedang,68.7,1500,0,1067,175.59,23.4,False,64.02,2.7427366447985007
2024-01-06,K037,Dataran Sedang,68.9,1500,0,1066,174.28,22.9,False,63.96,2.7248280175109443
2024-01-07,K037,Dataran Sedang,69.0,1500,0,1065,172.15,22.0,False,63.9,2.6940532081377153
2024-01-08,K037,Dataran Sedang,69.1,1500,0,1064,159.76,22.6,False,63.84,2.5025062656641603
2024-01-09,K037,Dataran Sedang,69.3,1500,0,1063,184.95,22.0,False,63.78,2.8998118532455313
2024-01-10,K037,Dataran Sedang,69.4,1500,0,1063,161.47,26.7,False,63.78,2.5316713703355282
2024-01-11,K037,Dataran Sedang,69.6,1500,0,1062,166.71,22.0,False,63.72,2.616290018832392
2024-01-12,K037,Dataran Sedang,69.7,1500,0,1061,160.74,22.4,False,63.66,2.5249764373232804
2024-01-13,K037,Dataran Sedang,69.9,1500,0,1060,165.29,22.0,False,63.6,2.5988993710691823
2024-01-14,K037,Dataran Sedang,70.0,1500,0,1060,164.69,23.5,False,63.6,2.5894654088050313
2024-01-15,K037,Dataran Sedang,70.1,1500,0,1059,174.49,22.0,False,63.54,2.7461441611583255
2024-01-16,K037,Dataran Sedang,70.3,1500,0,1058,174.44,24.9,False,63.48,2.747952110901071
2024-01-17,K037,Dataran Sedang,70.4,1500,0,1057,170.16,22.0,False,63.42,2.683065279091769
2024-01-18,K037,Dataran Sedang,70.6,1500,0,1056,178.74,25.8,False,63.36,2.8210227272727275
2024-01-19,K037,Dataran Sedang,70.7,1500,0,1056,183.17,23.6,False,63.36,2.8909406565656566
2024-01-20,K037,Dataran Sedang,70.9,1500,0,1055,159.61,22.0,False,63.3,2.521484992101106
2024-01-21,K037,Dataran Sedang,71.0,1500,0,1054,166.44,26.5,False,63.24,2.6318785578747628
2024-01-22,K037,Dataran Sedang,71.1,1500,0,1053,158.68,23.6,False,63.18,2.511554289332067
2024-01-23,K037,Dataran Sedang,71.3,1500,0,1052,161.27,22.0,False,63.12,2.5549746514575413
2024-01-24,K037,Dataran Sedang,71.4,1500,0,1052,185.59,22.0,False,63.12,2.940272496831432
2024-01-25,K037,Dataran Sedang,71.6,1500,0,1051,175.32,23.9,False,63.06,2.7802093244529016
2024-01-26,K037,Dataran Sedang,71.7,1500,0,1050,163.88,24.8,False,63.0,2.601269841269841
2024-01-27,K037,Dataran Sedang,71.9,1500,0,1049,179.52,22.6,False,62.94,2.8522402287893236
2024-01-28,K037,Dataran Sedang,72.0,1500,0,1048,159.67,23.8,False,62.88,2.53928117048346
2024-01-29,K037,Dataran Sedang,72.1,1500,0,1048,167.12,22.0,False,62.88,2.6577608142493636
2024-01-30,K037,Dataran Sedang,72.3,1500,0,1047,166.9,24.1,False,62.82,2.6567971983444765
2024-01-31,K037,Dataran Sedang,72.4,1500,0,1046,184.79,23.2,False,62.76,2.944391332058636
2024-02-01,K037,Dataran Sedang,72.6,1500,0,1045,175.89,24.5,False,62.7,2.8052631578947365
2024-02-02,K037,Dataran Sedang,72.7,1500,0,1044,174.23,24.5,False,62.64,2.781449553001277
2024-02-03,K037,Dataran Sedang,72.9,1500,0,1044,178.72,29.9,False,62.64,2.8531289910600255
2024-02-04,K037,Dataran Sedang,73.0,1500,0,1043,169.54,22.1,False,62.58,2.70917225950783
2024-02-05,K037,Dataran Sedang,73.1,1500,0,1042,169.4,25.7,False,62.52,2.709532949456174
2024-02-06,K037,Dataran Sedang,73.3,1500,0,1041,179.41,23.2,False,62.46,2.872398334934358
2024-02-07,K037,Dataran Sedang,73.4,1500,0,1040,175.75,22.0,False,62.4,2.81650641025641
2024-02-08,K037,Dataran Sedang,73.6,1500,0,1040,165.8,22.0,False,62.4,2.6570512820512824
2024-02-09,K037,Dataran Sedang,73.7,1500,0,1039,182.69,23.5,False,62.34,2.930542188001283
2024-02-10,K037,Dataran Sedang,73.9,1500,0,1038,168.47,23.1,False,62.28,2.705041746949261
2024-02-11,K037,Dataran Sedang,74.0,1500,0,1037,182.84,23.3,False,62.22,2.938604950176792
2024-02-12,K037,Dataran Sedang,74.1,1500,0,1036,177.64,25.4,False,62.16,2.857786357786358
2024-02-13,K037,Dataran Sedang,74.3,1500,0,1036,178.27,22.0,False,62.16,2.8679214929214933
2024-02-14,K037,Dataran Sedang,74.4,1500,0,1035,173.89,27.0,False,62.1,2.800161030595813
2024-02-15,K037,Dataran Sedang,74.6,1500,0,1034,164.94,24.0,False,62.04,2.658607350096712
2024-02-16,K037,Dataran Sedang,74.7,1500,0,1033,172.7,23.7,False,61.98,2.786382704098096
2024-02-17,K037,Dataran Sedang,74.9,1500,0,1032,178.98,22.0,False,61.92,2.890503875968992
2024-02-18,K037,Dataran Sedang,75.0,1500,0,906,164.72,24.9,False,54.36,3.030169242089772
2024-02-19,K037,Dataran Sedang,75.1,1500,0,905,176.8,22.6,False,54.3,3.2559852670349914
2024-02-20,K037,Dataran Sedang,75.3,1500,0,904,180.96,25.0,False,54.24,3.336283185840708
2024-02-21,K037,Dataran Sedang,75.4,1500,0,903,183.0,23.4,False,54.18,3.377630121816168
2024-02-22,K037,Dataran Sedang,75.6,1500,0,902,178.21,27.1,False,54.12,3.292867701404287
2024-02-23,K037,Dataran Sedang,75.7,1500,0,901,179.4,24.9,False,54.06,3.318534961154273
2024-02-24,K037,Dataran Sedang,75.9,1500,0,900,186.7,27.1,False,54.0,3.4574074074074073
2024-02-25,K037,Dataran Sedang,76.0,1500,0,899,166.34,22.2,False,53.94,3.0837968112717835
2024-02-26,K037,Dataran Sedang,76.1,1500,0,898,185.34,28.5,False,53.88,3.4398663697104674
2024-02-27,K037,Dataran Sedang,76.3,1500,0,897,176.08,27.2,False,53.82,3.2716462281679677
2024-02-28,K037,Dataran Sedang,76.4,1500,0,896,161.97,24.8,False,53.76,3.0128348214285716
2024-02-29,K037,Dataran Sedang,76.6,1500,0,895,187.07,26.5,False,53.7,3.4836126629422717
2024-03-01,K037,Dataran Sedang,76.7,1500,0,894,175.94,25.0,False,53.64,3.280014914243102
2024-03-02,K037,Dataran Sedang,76.9,1500,0,893,163.83,27.2,False,53.58,3.057670772676372
2024-03-03,K037,Dataran Sedang,77.0,1500,0,892,176.4,22.5,False,53.52,3.295964125560538
2024-03-04,K037,Dataran Sedang,77.1,1500,0,891,174.53,23.6,False,53.46,3.264683875794987
2024-03-05,K037,Dataran Sedang,77.3,1500,0,890,173.55,25.3,False,53.4,3.2500000000000004
2024-03-06,K037,Dataran Sedang,77.4,1500,0,889,161.23,24.0,False,53.34,3.0226846644169476
2024-03-07,K037,Dataran Sedang,77.6,1500,0,888,177.8,25.2,False,53.28,3.3370870870870872
2024-03-08,K037,Dataran Sedang,77.7,1500,0,887,180.45,22.0,False,53.22,3.3906426155580607
2024-03-09,K037,Dataran Sedang,77.9,1500,0,886,160.15,22.3,False,53.16,3.0126034612490598
2024-03-10,K037,Dataran Sedang,78.0,1500,0,885,159.2,26.4,False,53.1,2.998116760828625
2024-03-11,K037,Dataran Sedang,78.1,1500,0,884,158.84,26.8,False,53.04,2.9947209653092006
2024-03-12,K037,Dataran Sedang,78.3,1500,0,883,161.7,25.0,False,52.98,3.0520951302378254
2024-03-13,K037,Dataran Sedang,78.4,1500,0,882,176.71,24.9,False,52.92,3.3391912320483748
2024-03-14,K037,Dataran Sedang,78.6,1500,0,881,178.22,24.5,False,52.86,3.3715474839197883
2024-03-15,K037,Dataran Sedang,78.7,1500,0,880,158.82,25.3,False,52.8,3.0079545454545453
2024-03-16,K037,Dataran Sedang,78.9,1500,0,879,166.48,23.9,False,52.74,3.1566173682214633
2024-03-17,K037,Dataran Sedang,79.0,1500,0,878,182.24,24.9,False,52.68,3.4593773728170087
2024-03-18,K037,Dataran Sedang,79.1,1500,0,877,183.37,26.1,False,52.62,3.4847966552641583
2024-03-19,K037,Dataran Sedang,79.3,1500,0,876,159.67,22.1,False,52.56,3.0378614916286146
2024-03-20,K037,Dataran Sedang,79.4,1500,0,875,185.61,27.9,False,52.5,3.5354285714285716
2024-03-21,K037,Dataran Sedang,79.6,1500,0,874,162.89,23.8,False,52.44,3.106216628527841
2024-03-22,K037,Dataran Sedang,79.7,1500,0,873,184.43,27.5,False,52.38,3.521000381825124
2024-03-23,K037,Dataran Sedang,79.9,1500,0,872,183.07,28.4,False,52.32,3.499044342507645
2024-03-24,K037,Dataran Sedang,80.0,1500,0,871,166.31,23.7,False,52.26,3.1823574435514734
2024-03-25,K037,Dataran Sedang,80.1,1500,0,870,178.09,25.0,False,52.2,3.411685823754789
2024-03-26,K037,Dataran Sedang,80.3,1500,0,869,178.33,27.1,False,52.14,3.420214806290756
2024-03-27,K037,Dataran Sedang,80.4,1500,0,868,167.86,23.9,False,52.08,3.223118279569893
2024-03-28,K037,Dataran Sedang,80.6,1500,0,867,185.64,23.5,False,52.02,3.5686274509803915
2024-03-29,K037,Dataran Sedang,80.7,1500,0,866,166.12,23.4,False,51.96,3.1970746728252504
2024-03-30,K037,Dataran Sedang,80.9,1500,0,865,184.76,25.4,False,51.9,3.5599229287090557
2024-03-31,K037,Dataran Sedang,81.0,1500,0,864,170.18,23.3,False,51.84,3.282793209876543
2024-04-01,K037,Dataran Sedang,81.1,1500,0,863,174.47,27.0,False,51.78,3.369447663190421
2024-04-02,K037,Dataran Sedang,81.3,1500,0,862,173.12,24.7,False,51.72,3.347254447022429
2024-04-03,K037,Dataran Sedang,81.4,1500,0,861,163.3,26.5,False,51.66,3.16105303910182
2024-04-04,K037,Dataran Sedang,81.6,1500,0,860,178.41,29.1,False,51.6,3.457558139534884
2024-04-05,K037,Dataran Sedang,81.7,1500,0,859,185.48,27.4,False,51.54,3.5987582460225065
2024-04-06,K037,Dataran Sedang,81.9,1500,0,858,174.59,28.1,False,51.48,3.391414141414142
2024-04-07,K037,Dataran Sedang,82.0,1500,0,857,166.39,26.6,False,51.42,3.2359004278490855
2024-04-08,K037,Dataran Sedang,82.1,1500,0,856,174.12,27.8,False,51.36,3.3901869158878504
2024-04-09,K037,Dataran Sedang,82.3,1500,0,855,158.65,28.0,False,51.3,3.092592592592593
2024-04-10,K037,Dataran Sedang,82.4,1500,0,854,167.48,24.1,False,51.24,3.2685402029664323
2024-04-11,K037,Dataran Sedang,82.6,1500,0,853,165.61,24.7,False,51.18,3.2358343102774523
2024-04-12,K037,Dataran Sedang,82.7,1500,0,852,173.89,27.3,False,51.12,3.4016040688575897
2024-04-13,K037,Dataran Sedang,82.9,1500,0,851,171.5,27.1,False,51.06,3.35879357618488
2024-04-14,K037,Dataran Sedang,83.0,1500,0,850,180.55,24.3,False,51.0,3.540196078431373
2024-04-15,K037,Dataran Sedang,83.1,1500,0,849,164.72,24.8,False,50.94,3.2336081664703573
2024-04-16,K037,Dataran Sedang,83.3,1500,0,848,186.97,29.5,False,50.88,3.6747248427672954
2024-04-17,K037,Dataran Sedang,83.4,1500,0,847,159.79,29.0,False,50.82,3.1442345533254623
2024-04-18,K037,Dataran Sedang,83.6,1500,0,846,186.0,28.4,False,50.76,3.6643026004728134
2024-04-19,K037,Dataran Sedang,83.7,1500,0,845,173.08,26.4,False,50.7,3.4138067061143986
2024-04-20,K037,Dataran Sedang,83.9,1500,0,844,167.62,25.3,False,50.64,3.3100315955766195
2024-04-21,K037,Dataran Sedang,84.0,1500,0,843,179.72,25.5,False,50.58,3.553183076314749
2024-04-22,K037,Dataran Sedang,84.1,1500,0,842,164.86,26.1,False,50.52,3.26326207442597
2024-04-23,K037,Dataran Sedang,84.3,1500,0,841,184.76,27.2,False,50.46,3.6615140705509313
2024-04-24,K037,Dataran Sedang,84.4,1500,0,840,180.83,25.8,False,50.4,3.5878968253968258
2024-04-25,K037,Dataran Sedang,84.6,1500,0,839,174.68,24.9,False,50.34,3.4700039729837107
2024-04-26,K037,Dataran Sedang,84.7,1500,0,838,161.57,28.0,False,50.28,3.2134049323786793
2024-04-27,K037,Dataran Sedang,84.9,1500,0,837,163.78,26.8,False,50.22,3.2612504978096375
2024-04-28,K037,Dataran Sedang,85.0,1500,0,836,180.13,24.9,False,50.16,3.5911084529505586
2024-04-29,K037,Dataran Sedang,85.1,1500,0,835,161.98,25.5,False,50.1,3.2331337325349296
2024-04-30,K037,Dataran Sedang,85.3,1500,0,834,163.65,23.3,False,50.04,3.270383693045564
2024-05-01,K037,Dataran Sedang,85.4,1500,0,833,183.26,25.8,False,49.98,3.6666666666666665
2024-05-02,K037,Dataran Sedang,85.6,1500,0,832,177.8,27.6,False,49.92,3.561698717948718
2024-05-03,K037,Dataran Sedang,85.7,1500,0,831,164.85,27.1,False,49.86,3.306257521058965
2024-05-04,K037,Dataran Sedang,85.9,1500,0,830,170.41,25.9,False,49.8,3.4218875502008035
2024-05-05,K037,Dataran Sedang,86.0,1500,0,829,164.59,29.8,False,49.74,3.309006835544833
2024-05-06,K037,Dataran Sedang,86.1,1500,0,828,171.68,27.2,False,49.68,3.455716586151369
2024-05-07,K037,Dataran Sedang,86.3,1500,0,827,170.36,28.2,False,49.62,3.43329302700524
2024-05-08,K037,Dataran Sedang,86.4,1500,0,826,163.3,28.5,False,49.56,3.29499596448749
2024-05-09,K037,Dataran Sedang,86.6,1500,0,825,177.55,31.1,False,49.5,3.586868686868687
2024-05-10,K037,Dataran Sedang,86.7,1500,0,824,158.93,25.9,False,49.44,3.2146035598705502
2024-05-11,K037,Dataran Sedang,86.9,1500,0,823,179.17,27.4,False,49.38,3.6283920615633853
2024-05-12,K037,Dataran Sedang,87.0,1500,0,822,163.59,25.1,False,49.32,3.3169099756690996
2024-05-13,K037,Dataran Sedang,87.1,1500,0,821,165.62,28.4,False,49.26,3.3621599675192857
2024-05-14,K037,Dataran Sedang,87.3,1500,0,820,159.35,29.6,False,49.2,3.2388211382113816
2024-05-15,K037,Dataran Sedang,87.4,1500,0,819,162.65,29.7,False,49.14,3.30993080993081
2024-05-16,K037,Dataran Sedang,87.6,1500,0,818,168.32,28.2,False,49.08,3.4295028524857374
2024-05-17,K037,Dataran Sedang,87.7,1500,0,817,162.38,29.6,False,49.02,3.3125254997960014
2024-05-18,K037,Dataran Sedang,87.9,1500,0,816,180.29,29.6,False,48.96,3.682393790849673
2024-05-19,K037,Dataran Sedang,88.0,1500,0,815,184.04,29.9,False,48.9,3.7635991820040897
2024-05-20,K037,Dataran Sedang,88.1,1500,0,814,161.73,29.2,False,48.84,3.311425061425061
2024-05-21,K037,Dataran Sedang,88.3,1500,0,813,179.39,27.5,False,48.78,3.6775317753177528
2024-05-22,K037,Dataran Sedang,88.4,1500,0,812,167.93,32.0,False,48.72,3.44683908045977
2024-05-23,K037,Dataran Sedang,88.6,1500,0,811,163.91,28.5,False,48.66,3.3684751335799428
2024-05-24,K037,Dataran Sedang,88.7,1500,0,810,174.43,29.5,False,48.6,3.5890946502057615
2024-05-25,K037,Dataran Sedang,88.9,1500,0,809,171.31,31.2,False,48.54,3.5292542233209727
2024-05-26,K037,Dataran Sedang,89.0,1500,0,808,171.04,29.0,False,48.48,3.5280528052805282
2024-05-27,K037,Dataran Sedang,89.1,1500,0,807,172.57,31.3,False,48.42,3.564023130937629
2024-05-28,K037,Dataran Sedang,89.3,1500,0,806,183.15,29.6,False,48.36,3.787220843672457
2024-05-29,K037,Dataran Sedang,89.4,1500,0,805,160.26,26.0,False,48.3,3.3180124223602485
2024-05-30,K037,Dataran Sedang,89.6,1500,0,804,163.74,26.5,False,48.24,3.394278606965174
2024-05-31,K037,Dataran Sedang,89.7,1500,0,803,175.1,27.8,False,48.18,3.6342880863428806
2024-06-01,K037,Dataran Sedang,89.9,1500,0,802,186.86,30.6,False,48.12,3.883208645054032
2024-06-02,K037,Dataran Sedang,90.0,1500,0,801,177.05,31.9,False,48.06,3.6839367457344987
2024-06-03,K037,Dataran Sedang,90.1,1500,0,800,185.62,26.7,False,48.0,3.8670833333333334
2024-06-04,K037,Dataran Sedang,90.3,1500,0,799,182.14,29.6,False,47.94,3.7993324989570296
2024-06-05,K037,Dataran Sedang,90.4,1500,0,798,161.62,23.6,False,47.88,3.3755221386800334
2024-06-06,K037,Dataran Sedang,90.6,1500,0,797,169.72,32.0,False,47.82,3.549142618151401
2024-06-07,K037,Dataran Sedang,90.7,1500,0,797,172.7,31.7,False,47.82,3.6114596403178583
2024-06-08,K037,Dataran Sedang,90.9,1500,0,796,174.31,28.4,False,47.76,3.649706867671692
